region,year,scenario,cs_weighted,cs_nocomm,cs_welfare_nav,cs_welfare_obj,obj_prem,obj_eoop,obj_risk,obj_insured,share_unins,unins_oop,unins_mort,unins_cat,producer_surplus,gov_subsidy,gov_csr,gov_penalty,gov_uc_raw,rs_unins,gov_uc,gov_total
19,2014,zero_tau0.50,2799.5276806931006,2799.5276806931006,88.36024239099996,-5016.411136238582,-1075.8492917116953,-1047.7444977530204,-2892.817346773866,-2094.9174642981834,0.34359925267911084,177.2381737195583,0.001188079870310162,0.02127502181915803,737.9442675819404,1907.750023403782,141.9211788910105,50.3132395864523,726.3988622525546,1.2938457035963113,728.003970672883,2727.3619333812235
19,2014,zero_tau1.00,2945.053178126356,2945.053178126356,92.56903450786574,-4816.359340028661,-1105.7623712342086,-1064.8986828645914,-2645.6982859298614,-2162.9038919762856,0.31349422699531615,161.55823000306503,0.0010780473825779404,0.019377093015025423,748.4075272801033,1963.7108708661963,150.12364816817305,46.220740056969,662.7542057689294,1.2900785563361123,662.2847479412603,2729.8985269186605
1,2015,aligned,5009.069622706025,4820.925287101129,214.1800163142356,-5091.216185306305,-1072.209717785327,-1317.8868656175962,-2701.119601903382,-2423.8493075218244,0.2744962326193253,149.23787278864717,0.0011193983844091366,0.016374201001093942,979.8017939057619,2702.4774948908853,276.2753878309337,108.22111905406669,607.3502912892021,1.5922031235085934,607.3032368408747,3477.8350005086268
1,2015,baseline,5000.0359738451,4799.786695966406,210.65521085185145,-5121.8304973597205,-1100.2583261080385,-1308.6615153867112,-2712.91065586497,-2441.390866244868,0.2761339009509434,149.98608055080382,0.0011246015312097405,0.016489687661071506,979.192096174598,2678.770676849609,270.46918552428076,108.79471009380535,610.9737958041902,1.5923264889627142,610.9737958041902,3451.4189480842747
1,2015,defund_0.50,5024.377821465211,4773.65917560446,211.69103736527464,-5105.9942910976915,-1094.4165284727378,-1310.8340127901295,-2700.743749834824,-2439.123138064025,0.27514507708002295,149.3276681398296,0.0011185217823023433,0.016446033622925328,991.6168187323412,2709.020218292914,269.2243470731365,108.30947462314816,608.7859243703766,1.5924642529783954,608.8385949716716,3478.7736857145737
1,2015,endog_tau0.50,4977.757757642992,4870.335006856867,212.14119968036553,-5103.855872490654,-1084.9670935816205,-1311.3149653702403,-2707.5738135387937,-2429.10323082978,0.2749982268389109,149.6804527498077,0.00112285546172918,0.01636301467648473,968.7576643811906,2666.691941830496,273.35191869150333,108.58677247351963,608.4610035659481,1.5918762974688474,608.2889760514566,3439.7460640999366
1,2015,flat_mandate,5025.800851757638,4815.043926433983,213.271460723861,-5090.63424792804,-1087.7196831550204,-1313.8224364589908,-2689.092128314029,-2436.883578439535,0.2731150214732481,148.3976526497769,0.0011136078570531855,0.016312080716423594,989.3841676910837,2705.5904955618003,271.63989728084135,107.65737036300592,604.294223874735,1.5925106844302486,604.3641267858945,3473.9371492655305
1,2015,scale_0.50,4956.416858802839,4808.30502439717,211.09239235980488,-5140.064032502764,-1091.104049795411,-1301.5924791408181,-2747.3675035665347,-2421.3119457922153,0.2801790933923508,152.25928617672966,0.0011406605690905147,0.016709275743709548,983.5588918854116,2672.243757230002,270.09405303755705,110.3616909161164,619.9241875241992,1.5921803719623673,619.8673012867652,3451.8434206382076
1,2015,uniform_low,4950.252828462481,4811.095778980646,210.47484025372003,-5148.745625790389,-1096.2434294557424,-1298.688008875068,-2753.814187459579,-2423.0984683922857,0.27999813393619033,152.2317177027511,0.0011442398330678014,0.016714893150302095,977.3328417242955,2663.276867867592,270.53882810951075,110.35808997439003,619.523796679626,1.5918732393022048,619.3474515943254,3442.805057597038
1,2015,uniform_low_k0.75,4920.844732109062,4811.095778980646,210.06874850828655,-5166.445161155482,-1092.466339782206,-1295.8466620518452,-2778.1321593214316,-2414.3519041894283,0.28255775496222635,153.67441602820674,0.001155494467040416,0.01686060333576447,978.0606891817589,2654.0355804355954,269.85088377292675,111.36040181000565,625.1872134810828,1.5917130995679392,624.9463814600391,3437.472443858556
1,2015,uniform_low_k1.25,4976.002297603206,4811.095778980646,210.82533439145962,-5133.400608000418,-1099.5229959688186,-1301.1556333958688,-2732.7219786357305,-2430.692348924616,0.27777664854755074,150.9802172067763,0.0011344792231598923,0.016588315136501677,976.2184363801659,2671.2921647466155,271.1348295280184,109.48799856470087,614.6085386995426,1.592017852549073,614.4894107590778,3447.4284064690114
1,2015,zero_tau0.00,4385.244503869382,4385.244503869382,198.74505387518312,-5564.005841435032,-1018.9192577313722,-1253.9878013635189,-3291.0987823401415,-2259.243854675545,0.33587928302067904,183.45109672417374,0.0013905871039598065,0.019974148542576686,972.9584561511094,2502.384007060345,247.75847077208368,131.9970897105175,743.166412281958,1.5900403844125786,742.099447605805,3360.2448357277162
1,2015,zero_tau0.50,4642.372463014107,4642.372463014107,205.35141041916236,-5324.49746477522,-1052.3583086645283,-1284.204189149605,-2987.9349669610856,-2347.073005113188,0.30402303918077594,165.9095338883243,0.001251733081356286,0.01806210176409643,968.3789417345316,2579.5069756626967,259.946982843378,119.88836892833876,672.6812956341936,1.5903338662479871,671.839508451261,3391.405098028997
1,2015,zero_tau1.00,4939.086046969104,4939.086046969104,210.48255489234992,-5129.820860197765,-1091.2392665250734,-1308.893920383779,-2729.6876732889123,-2430.519641221646,0.27669848756108273,150.85362447051472,0.001133977247566534,0.016425540702518605,944.534259721753,2603.01157404288,277.3403623876072,109.47632836935352,612.2229999876283,1.5915213788748546,611.9134485754485,3382.789056636582
2,2015,aligned,5168.832269977053,5034.550007567368,188.97032639480602,-5030.921883683098,-1196.2648074824558,-1331.7408240866807,-2502.916252113962,-2567.8142965362476,0.27515028633158467,149.29669566112514,0.0010207241103123038,0.015142994741949287,1178.1862914533017,2701.2832275247324,208.95124078569012,105.40519467999053,608.7974503589968,1.3872097472474791,608.934374890873,3413.7636485213047
2,2015,baseline,5135.83026973571,5013.979811174806,185.55052890475366,-5066.608002905954,-1211.9486218419129,-1325.1194047576778,-2529.5399763063624,-2573.470096024304,0.27888188615600645,151.20466946594726,0.0010328804892836975,0.015351510446498823,1163.8358572918312,2671.153372409569,207.4415478177554,106.76692791498346,617.0539871380656,1.386897820292641,617.0539871380656,3388.881979450406
2,2015,defund_0.50,5174.2034556348635,4979.43432687227,185.91764016493156,-5059.326949855659,-1213.4204646860328,-1326.161486938319,-2519.744998231307,-2577.247852840537,0.27806468003430546,150.59744509865902,0.0010278950221106382,0.015329593377927797,1181.4930952880918,2700.0910311021876,205.93164183055165,106.37264171608858,615.245837090532,1.3865962169265205,615.1120419307566,3414.762073147407
2,2015,endog_tau0.50,5124.7551161384235,5058.471405893921,186.46418706062914,-5058.5718764092935,-1199.9308649177376,-1328.2505334502343,-2530.3904780413213,-2564.8978783437824,0.2782185628419953,151.22257113206314,0.0010338475759417104,0.015256205207086582,1153.253130895091,2657.550119086303,208.85947803660486,106.71736758933092,615.5863181499001,1.387269691061625,615.7513761333773,3375.4436056669538
2,2015,flat_mandate,5158.185284377729,5032.562424206664,189.21155615897516,-5043.013864159354,-1196.7038134266973,-1330.3298943542895,-2515.980156378367,-2565.8175489848413,0.27662487991051493,150.08288548629747,0.0010266288605303806,0.015229660170990108,1176.1427052682343,2694.5937735593525,207.96759050215618,105.95261726146586,612.0601357195586,1.3872031094438027,612.194864692782,3408.8036114928245
2,2015,scale_0.50,5105.041350426199,5019.359206939535,185.8690404717643,-5086.4631944465755,-1202.3634655131204,-1319.743403233701,-2564.3563256997536,-2554.813955833666,0.2833205876159503,153.69978851272373,0.001048781087958103,0.01557509613219156,1164.4774464519346,2663.0298848496045,206.55768475877204,108.42667174258526,626.8750568078317,1.3874627594918985,627.1304082024665,3388.2913060682577
2,2015,uniform_low,5104.887440640112,5020.708282982591,185.39954858619703,-5096.179021861928,-1204.3580204510765,-1317.7412974058982,-2574.0797040049533,-2554.3540704199554,0.2833345975332649,153.8058274971558,0.001053838235386549,0.01559504414827554,1158.522482954311,2652.627379547731,206.8523341075949,108.48172367860394,626.9060551471557,1.387525689665491,627.1898648885237,3378.1878548652458
2,2015,uniform_low_k0.75,5086.697434926011,5020.708282982591,185.11265525580166,-5110.1251570175255,-1200.543518451711,-1315.063851694436,-2594.517786871379,-2545.875277390061,0.2856934229397787,155.14303827097157,0.0010632672798901296,0.015717725623337887,1156.2926727398708,2644.0410791583126,206.35188977664424,109.37271310531244,632.125191614261,1.3876934357740673,632.4878200511143,3373.508075880759
2,2015,uniform_low_k1.25,5121.1205541851305,5020.708282982591,185.65113347952857,-5083.868439931406,-1207.7304163292613,-1320.108929709486,-2556.0290938926596,-2561.8493982806435,0.2812502137957336,152.62486186331407,0.0010455115900907914,0.015486519548807288,1160.1814689745136,2660.2103140786767,207.29368007722624,107.69424581004418,622.2941482438515,1.387378523716719,622.5098374773825,3382.319585823241
2,2015,zero_tau0.00,4739.762147688627,4739.762147688627,175.7156966886288,-5445.952041106362,-1141.4132777824618,-1260.5199101223097,-3044.01885320159,-2390.459180858611,0.33720910259505865,183.98645019546603,0.0012696904405732098,0.01848543618126137,1123.107691733447,2496.317454587642,192.03614208174264,128.60476343997712,746.108770718555,1.390716032307118,748.1628524474189,3307.9116856768264
2,2015,zero_tau0.50,4904.170808946284,4904.170808946284,181.6747194640595,-5247.119330985195,-1171.7302693126983,-1294.6811562134772,-2780.70790545902,-2479.4592478945106,0.3067041685319254,167.2042006813916,0.001149161016313467,0.016790179526557907,1137.4736354339298,2570.834807821171,200.71740377954677,117.41614978035935,678.6135617234806,1.388945617058851,679.6155552639351,3333.7516170842937
2,2015,zero_tau1.00,5092.662052686606,5092.662052686606,185.6034804656857,-5087.403407549107,-1208.9241243226486,-1321.451005336661,-2557.028277889798,-2563.3429939988528,0.2806456995862985,152.83473601653162,0.0010473561305125562,0.015347766079280206,1130.4055827338843,2592.0731074131227,211.34879606846468,107.8250398507322,620.9566002648303,1.38772283816314,621.3259860151912,3316.9228496460464
3,2015,aligned,3975.2078903144916,3849.8090167970163,177.2406494103044,-4565.450271752714,-954.4060284169108,-1235.067589346707,-2375.9766539890966,-2222.5703169049593,0.2758856945302519,142.42885269494064,9.566420236428509e-4,0.01625705969678477,1096.6036767241326,2627.7953531969597,230.48301054841454,103.46126733338167,610.4246143437804,1.359681253611115,610.4855187520699,3365.302615164062
3,2015,baseline,3942.830992930179,3830.2646839243484,173.9205790903456,-4609.685008269706,-964.321197067261,-1233.3002325523387,-2412.063578650106,-2227.6025609012036,0.28065107811091483,144.8114381236553,9.725336410582561e-4,0.016542348536192592,1086.8789034828246,2594.905625346622,228.3462446699612,105.19298072840927,620.9685007869659,1.3595456065242146,620.9685007869659,3339.0273900751404
3,2015,defund_0.50,3964.0782312304464,3808.232389347766,174.86445170991954,-4596.023734601816,-959.174453521551,-1234.5534212983064,-2402.295859781959,-2224.819238528165,0.27974876323290726,144.24591025857043,9.677429478015663e-4,0.01650168605814594,1099.1369320212323,2623.1002702562273,227.43291201440968,104.78879963825526,618.9720391278638,1.3594104102934423,618.9104871753276,3364.6548698077095
3,2015,endog_tau0.50,3941.6925958972097,3881.7131363289573,175.60533306914328,-4590.5256402378345,-953.340179202124,-1235.397410566801,-2401.788050468909,-2219.381117695088,0.27889667578647226,144.2054586728804,9.685996251470359e-4,0.01638593724666002,1076.7906906838039,2586.066960334596,230.8526193485818,104.71858165143628,617.0867106705007,1.359697911955312,617.1558408688861,3329.3568389006277
3,2015,flat_mandate,3960.7294425935625,3845.187400511162,177.54772719493783,-4581.092966952218,-949.8676898549809,-1238.1789056173732,-2393.0463714798643,-2220.6369513204363,0.27786615333297376,143.44612355689998,9.63877259744104e-4,0.016378288974077112,1096.6742482267132,2619.7385185048997,228.93205268610558,104.18602706649222,614.806576963965,1.3598528198947277,614.9455033815976,3359.430047506111
3,2015,scale_0.50,3918.4022948868137,3837.5015020268484,174.56041228336926,-4625.755769988335,-952.9698869419356,-1227.3306258604453,-2445.455257185954,-2206.368264984788,0.2851843663469259,147.23122017048308,9.87695657763322e-4,0.016790952322775696,1085.924580199066,2586.588548388853,228.0409968598479,106.86444978959986,630.9988531323024,1.3600702366952475,631.2423470133842,3339.007442472485
3,2015,uniform_low,3915.0278941633337,3839.622830093128,174.22004987471198,-4631.574649472464,-956.2658709219867,-1224.0685304884512,-2451.2402480620262,-2205.8328592125918,0.2850320398583345,147.24353378473404,9.90974175592405e-4,0.016795358915848983,1078.65162719493,2577.987570835877,228.52406437598245,106.84505675210875,630.6618155841572,1.3602394207668786,630.9836599914775,3330.6502384512282
3,2015,uniform_low_k0.75,3898.753940851942,3839.622830093128,173.89263334119488,-4646.657536530591,-952.7790640769624,-1221.2938622798033,-2472.584610173825,-2197.4918548747023,0.2876390092542612,148.6393575739635,0.0010006730237010894,0.01694395470808871,1077.3568546628203,2568.7711389003907,227.93321530532066,107.8107326087059,636.429995376242,1.360458795234132,636.857476943349,3325.751098540354
3,2015,uniform_low_k1.25,3929.5266641570915,3839.622830093128,174.50655296291413,-4618.299520154529,-959.3406627318147,-1226.5153936212787,-2432.4434638014363,-2213.186776467369,0.2827348763485579,146.0141334405853,9.824338859737896e-4,0.016664323487983693,1079.4460655953958,2586.1033542430064,229.0433311874413,105.99395960558421,625.5791122133734,1.3600473278961798,625.8099734724192,3334.9626992972826
3,2015,zero_tau0.00,3582.7283953953693,3582.7283953953693,163.5805130261571,-5006.140674631818,-890.3577240493622,-1171.2452222266268,-2944.537728355828,-2042.7791370574896,0.3446494146341634,178.8506800986568,0.0012135423962310854,0.020269730067870247,1046.0238897204347,2405.0961458800753,209.293495119289,128.7174694606011,762.5712031574717,1.364898194159158,765.573477721265,3251.245649260028
3,2015,zero_tau0.50,3740.609626986455,3740.609626986455,169.84095525995582,-4788.149594179366,-924.5094196824172,-1203.7911454538823,-2659.8490290430673,-2135.104455764923,0.30999878866575103,160.72830836324178,0.001085412698546515,0.01820128249694038,1061.8031919156701,2492.743822403472,219.83831222594642,116.18404493198123,685.9032373553543,1.3621652772772792,687.2248852954524,3283.6229749928902
3,2015,zero_tau1.00,3927.0628485657985,3927.0628485657985,175.32001961652756,-4603.18315832667,-959.4419227015884,-1231.0662945522654,-2412.674941072817,-2218.85527379971,0.2797611503758525,144.90067485738948,9.746716042868048e-4,0.016396686232539384,1054.9525335589797,2533.6951098582126,234.68153769444547,105.20620422614888,618.99944691705,1.3599462972282927,619.1818809030957,3282.352324229605
4,2015,aligned,3375.8563045518945,3328.377411210815,118.25327217678802,-4733.6726752734985,-1119.5110144571888,-1269.8891362179081,-2344.2725245984016,-2423.338906371877,0.29108611193762746,146.7428130143072,9.357129269135142e-4,0.015702192844494534,1173.8604050960976,2564.4241709752896,162.94299589439794,117.57492485406043,644.0570538566753,1.1245919750747304,644.5872609324272,3254.3795029480543
4,2015,baseline,3396.8994351908495,3352.1404707325323,121.40533899731783,-4689.635768122644,-1100.8641072526095,-1269.158460101515,-2319.6132007685187,-2404.8740763507512,0.28887953854365855,145.59294636541748,9.247260611089493e-4,0.015540321465423614,1173.334764931457,2602.9122894829343,163.4691833588881,116.76121942023289,639.1747901520345,1.1236669387628804,639.1747901520345,3288.795043573624
4,2015,defund_0.50,3417.724237562558,3330.8544492404567,123.07310810390491,-4663.762032122183,-1092.276969270814,-1273.3364847810637,-2298.1485780703056,-2403.259071744439,0.28625785786081226,144.18482482711102,9.145343298416926e-4,0.015406503119632545,1193.0662905214963,2649.596705063753,162.47704330968193,115.67123128401144,633.3740601704243,1.1234089529780973,633.228642076915,3329.6311591663384
4,2015,endog_tau0.50,3392.449063453935,3368.1213490037126,121.47179983141054,-4691.752821092417,-1096.8738597123515,-1271.0981082234669,-2323.7808531565993,-2402.7863912489443,0.28882237381380466,145.8519948548679,9.270874776792191e-4,0.015477986988050035,1163.193587068448,2583.149035330799,164.306060158532,116.9811783757582,639.048307485963,1.1238010621986345,639.1245857421403,3269.5985028557134
4,2015,flat_mandate,3348.386781304633,3306.360616537747,115.69862997977043,-4780.635346886634,-1132.5657411982054,-1265.3188776217255,-2382.750728066703,-2428.3390811672894,0.29583291424857255,149.08498334748268,9.530278868090258e-4,0.015991133168890417,1162.822506097342,2523.137234701713,161.80284874205026,119.39849672019791,654.5598273874251,1.1249302876362177,655.295754904677,3220.8373416282425
4,2015,scale_0.50,3375.8355352215267,3344.5480143312657,119.77080975538216,-4733.847220719598,-1100.0156004431283,-1262.418849146568,-2371.4127711299025,-2392.1768892655136,0.2958587529530739,149.1313248470466,9.478883578913901e-4,0.015924498812315713,1165.163799117339,2571.992262699117,162.13719178656754,119.52391117596929,654.6169980981327,1.1243623947953665,655.022151373174,3269.6276946828893
4,2015,uniform_low,3372.3733580869243,3340.7644129433625,119.23382247389671,-4743.326766755343,-1106.396891716677,-1260.888239252827,-2376.041635785839,-2396.957068925838,0.2953285133576768,148.97785438248408,9.505790771922297e-4,0.015918232207362482,1160.2322845495146,2558.6420865356895,162.3317251998722,119.32024945786617,653.4437901103784,1.1249435553390712,654.1861783975894,3255.8397406752847
4,2015,uniform_low_k0.75,3365.582657136606,3340.7644129433625,119.04348673878205,-4757.601700570708,-1102.0158018356146,-1257.605257083532,-2397.980641651561,-2387.053579558289,0.29815444803627966,150.44467180015022,9.60543374009065e-4,0.01606973398719171,1154.8062293012158,2548.1873274412096,161.83863019155592,120.45794386927001,659.6964524286768,1.125199137279105,660.5959947135843,3250.1640084770797
4,2015,uniform_low_k1.25,3378.3532909007627,3340.7644129433625,119.39623325736991,-4731.013789136834,-1110.1869262881903,-1263.7272617361186,-2357.0996011125253,-2405.521322749352,0.2928866459859787,147.71081953235563,9.419769233176745e-4,0.01578724926444246,1164.6160246649265,2567.666832594214,162.756115145921,118.33701212428304,648.0409150131919,1.124723988447759,648.6505364422582,3260.7364720581104
4,2015,zero_tau0.00,3269.8018274622,3269.8018274622,116.50485612020319,-5017.960249663175,-1012.9833184468549,-1197.451390297123,-2807.5255409191973,-2196.699557090375,0.3507521671680751,177.6828918642379,0.001146156961146728,0.018935162199239602,1082.6095905031063,2432.6253582732675,150.22552497964273,141.52399837357547,776.0741517909322,1.13010316893552,780.5194119473465,3221.8462968266813
4,2015,zero_tau0.50,3324.02998942903,3324.02998942903,119.73426722334675,-4840.032845686291,-1052.9974319908108,-1235.1839737318871,-2551.851439963593,-2299.6710725795347,0.3180039159934687,160.99602987687393,0.0010307212475720254,0.017070686296851423,1123.9750613761496,2509.5950975073956,157.66079766359184,128.70476628814393,703.6153799516394,1.1267406365703936,705.5400615241622,3244.0911904070053
4,2015,zero_tau1.00,3395.5872576277316,3395.5872576277316,123.01263510227183,-4679.657285386587,-1088.8206783808075,-1269.9263704088066,-2320.9102365969734,-2392.8048150793093,0.2881974856270319,145.8064784566931,9.267445673581466e-4,0.015377065698530422,1141.2855417139963,2551.8173780200605,166.52554736888595,116.95696733696934,637.6656800501032,1.123837759978643,637.7626187629537,3239.148576814931
5,2015,aligned,4444.785534097075,4335.361888897156,208.18101433626177,-4711.587318029601,-1048.4379459494207,-1281.9076374572924,-2381.241734622888,-2362.3112736097332,0.2759389396254731,150.27440800407257,9.626032281024706e-4,0.014946350435005671,1064.7577311406449,2573.2036229298183,196.82428424234197,106.1515104199027,610.542424427306,1.2982922932636822,610.6778391628195,3274.554235915077
5,2015,baseline,4429.4091244890315,4326.1632810750825,205.96767420600943,-4728.5268395166,-1057.0513067828185,-1276.511381878099,-2394.9641508556824,-2363.0825803430484,0.2785061438329893,151.55838641370244,9.687330792472883e-4,0.01507900283320186,1056.739678158238,2558.7541067655166,195.33160853478677,107.07693237283449,616.2226197740893,1.2980044034857388,616.2226197740893,3263.231402701558
5,2015,defund_0.50,4457.106114073839,4305.443206427881,207.7595605717922,-4706.141344220939,-1049.289731677001,-1278.917787424826,-2377.933825119111,-2359.691331801128,0.2767864824642671,150.50716967923853,9.605031633608061e-4,0.014997012264683307,1075.5413397091174,2599.0202609221597,194.4611908368152,106.35399454193755,612.4176974870112,1.297830057133036,612.3354382962096,3299.462895513247
5,2015,endog_tau0.50,4439.3997031597055,4383.398084030188,209.8274547769496,-4686.401910563668,-1034.1022877689063,-1281.654606513516,-2370.645016281246,-2347.6440579802884,0.2749632200439291,150.06842561771774,9.58303453146626e-4,0.014814568080228607,1050.8424335968268,2573.0157613921397,197.56725857430337,105.9269817721089,608.3835475406815,1.2980706965587108,608.4146195576977,3273.070657752032
5,2015,flat_mandate,4419.510255127485,4311.189231855544,203.85345529811642,-4759.567660532048,-1068.343601208675,-1280.4061724278042,-2410.817886895569,-2378.7987666078966,0.27924099339491537,151.93033744990004,9.757399138625694e-4,0.015162010357041945,1058.2633557395009,2538.0962154545805,194.95499811110466,107.37039712610056,617.8485477193682,1.2982022043772654,617.9427007077857,3243.62351714737
5,2015,scale_0.50,4411.162295855696,4338.272913680317,207.1954825899769,-4735.70981217666,-1041.2230011200336,-1272.9436604136365,-2421.5431506429904,-2340.6861553999966,0.28222088501990533,153.70035460608452,9.807126648582255e-4,0.015254555255959873,1058.4550816138185,2561.36268642209,194.7860307791895,108.47558307239217,624.4418551362965,1.2990374740137676,624.9388430319281,3272.6119771608155
5,2015,uniform_low,4410.410120055967,4341.545031946369,207.3091722398262,-4740.111664129648,-1041.6543346098476,-1271.3189723031824,-2427.138357216618,-2339.4657602205793,0.28166501549294837,153.50942564132976,9.839281851276229e-4,0.015243588258578128,1051.0661359092283,2554.806143787711,195.22934895185824,108.31143749356902,623.2119383687891,1.2991492079341658,623.7615942847794,3265.48564953078
5,2015,uniform_low_k0.75,4395.43413572133,4341.545031946369,206.93928419598492,-4753.839168846501,-1038.1382577534241,-1268.719826597946,-2446.9810844951303,-2331.319853030109,0.28409961549852636,154.88982648342673,9.93011264209495e-4,0.015369526443787038,1048.9918100119176,2546.3127216473804,194.73447450363258,109.23090372593,628.5987336936311,1.299527373940871,629.3362791880671,3261.15257161315
5,2015,uniform_low_k1.25,4423.8422847186575,4341.545031946369,207.63508853028912,-4727.948584381604,-1044.775705893515,-1273.6263283799663,-2409.5465501081226,-2346.69547234908,0.27950550320492473,152.28560720667295,9.758763222778306e-4,0.015131773688100366,1052.5724648724176,2562.334777540914,195.6670792906241,107.49558968077085,618.4338020546465,1.2988132419389893,618.819172888943,3269.32544003971
5,2015,zero_tau0.00,4114.553841566688,4114.553841566688,197.70866315334908,-5062.859337588869,-966.7143402738382,-1221.827294362162,-2874.317702952869,-2172.1532733786466,0.33612602414602033,184.09441193232118,0.0011872966172802393,0.01813044834901719,1014.4003587229645,2418.464902806537,180.52634895741176,128.6605386301469,743.7123516302654,1.3065328600121495,748.5988669933877,3218.929580127189
5,2015,zero_tau0.50,4250.752128943521,4250.752128943521,203.802299308997,-4867.736020949033,-1002.7054107135519,-1253.3641882161628,-2611.666422019319,-2264.909417214209,0.3039442605657293,166.35351324686573,0.0010681352974967549,0.016364409751570597,1031.7639646964449,2490.3506304499165,188.91574805959542,116.81584100296472,672.5069900914931,1.3021833923203092,674.6721593276034,3237.1226968341507
5,2015,zero_tau1.00,4446.062756751822,4446.062756751822,212.17564487477213,-4665.1899451065965,-1022.3230689021036,-1281.7898421566604,-2361.077034047832,-2335.938084703392,0.27334775733718053,149.54639327425207,9.549667013826157e-4,0.014667805109711309,1027.4717698245763,2545.4810134216395,200.90911903154503,105.49318453645677,604.809175185374,1.2982019728068968,604.9012332229667,3245.7981811396944
6,2015,aligned,4090.791661503672,3991.2117302749907,212.06952365434725,-4136.26029219147,-748.3966496131653,-1268.3977653961933,-2119.4658771821123,-2064.745073448026,0.25170904084998097,133.46730401709246,8.432558149074442e-4,0.01363809251255989,1026.6551755121602,2851.0399325995104,191.48851825010394,95.42122853446625,556.931356840774,1.192775572059609,557.1170735895308,3504.224295904679
6,2015,baseline,4092.456894034413,3998.7414629657,212.48322553998153,-4122.498338996199,-744.8678490189235,-1265.1223314337694,-2112.5081585435055,-2058.013916732226,0.25158471316058206,133.3328059951636,8.398697148630742e-4,0.013616522656045104,1023.383775799393,2860.5323929663723,189.26843067861392,95.33594469553837,556.6562694282759,1.192377956528259,556.6562694282759,3511.1211483777242
6,2015,defund_0.50,4085.2043462182273,3944.724662056481,209.67336478777344,-4155.469217138662,-758.8245868688948,-1265.0296739546257,-2131.6149563151416,-2070.868357602424,0.2540600154621476,134.4537914330967,8.479341967444586e-4,0.0137887874787605,1032.469268293369,2853.799286741711,187.74542365089923,96.19205911170128,562.1331226423949,1.1921361237059862,562.0191132892386,3507.3717645701477
6,2015,endog_tau0.50,4089.3753395889844,4043.160651977634,212.762210848519,-4117.479514333311,-742.2078265421951,-1267.9300007355307,-2107.3416870555857,-2058.628698013863,0.2504881100846942,133.0154590183558,8.380581500152525e-4,0.013506689596841651,1011.2534719748126,2840.1318314506766,191.1466852304628,95.09330426805911,554.2299257542161,1.1921980291342236,554.1462935923739,3490.3315060054547
6,2015,flat_mandate,4089.378709202477,3987.9938221679286,211.32701124542083,-4140.9038413755325,-752.781850604488,-1270.2816859208613,-2117.840304850183,-2072.363708621381,0.25128291180813656,133.1729545077787,8.42049916493793e-4,0.013631802120339107,1027.7826324944779,2852.1650952411437,189.42393368301012,95.23465933912854,555.9885038361213,1.1926621746016326,556.1210305911766,3502.475400176202
6,2015,scale_0.50,4056.832301237588,3989.325074969649,210.2211337413734,-4166.356956742836,-747.6548342113936,-1259.663728693104,-2159.038393838339,-2050.508438547136,0.2578557490638499,136.66578928001562,8.607466719177439e-4,0.013956687551117782,1015.3842338340744,2829.472164206946,188.5270865046277,97.67941280857859,570.5315618000177,1.193270098513524,570.9584358104049,3491.2782737134003
6,2015,uniform_low,4049.2724015741865,3986.8713123494026,209.11361893776007,-4185.960520967043,-754.8825691873566,-1257.266388043189,-2173.8115637364967,-2054.445609232651,0.2584830276854547,137.08900552510102,8.680540082778925e-4,0.014016869776399094,1011.3778347268267,2812.7048378897566,188.68113142135718,97.94742722727888,571.9194783113511,1.1937875564314462,572.5955874568152,3476.0341295406506
6,2015,uniform_low_k0.75,4035.756183962649,3986.8713123494026,208.67779581561894,-4200.237285483009,-752.2333846669661,-1254.6495231865977,-2193.3543776294455,-2047.1702708930336,0.2609604748125379,138.4450936572323,8.769414638779243e-4,0.014148576961295498,1008.4480699687826,2803.621293091382,188.2186259348014,98.8783307909132,577.40107716584,1.1942208576429194,578.2934897460032,3471.2550779812736
6,2015,uniform_low_k1.25,4061.347124828931,3986.8713123494026,209.49599431824763,-4173.384582314238,-757.2233261534759,-1259.5765017384458,-2156.5847544223166,-2060.868837685332,0.256297632947657,135.89325077794004,8.602206077891536e-4,0.013900628806983173,1013.5930227822078,2820.709944273391,189.08776354520515,97.12604455424957,567.0840744957219,1.1934042111019845,567.5721518053969,3480.2438150697435
6,2015,zero_tau0.00,3781.1417781995356,3781.1417781995356,198.21862306469131,-4520.292212594007,-696.2190735740442,-1207.0594327317235,-2617.013706288239,-1903.3851533801944,0.31392442352800737,167.21273439651722,0.0010682472154039317,0.017040949007462343,944.4841603614793,2658.9057722248126,173.55541019231208,118.55490668604108,694.5890960075311,1.2028832528444764,700.7086860516293,3414.6149617827127
6,2015,zero_tau0.50,3932.637956991944,3932.637956991944,205.55471118865677,-4306.12021810196,-723.7967718050671,-1238.4195587201082,-2343.903887576785,-1987.8576800276621,0.27987518675233486,148.98498059274488,9.452165907164714e-4,0.015118321386422487,981.4739514850005,2747.7257773744495,182.5209217067382,106.07521064747371,619.2517637733259,1.1972905149887938,621.8030609309681,3445.974549364682
6,2015,zero_tau1.00,4106.274826267837,4106.274826267837,215.19322802974364,-4087.8718972765746,-731.3904654499895,-1268.5669049712928,-2087.914526855292,-2049.0639314622963,0.247805051328695,131.87881108761397,8.302785972498658e-4,0.01330077330089915,987.3158567152084,2817.225274370466,194.60157529023428,94.24363266330674,548.2933906642718,1.1921448486976876,548.1862002536183,3465.769417251012
